GCA_005497985.1_PDT000480029.1_genomic,132
GCA_023670105.1_PDT001322439.1_genomic,226
GCA_020173305.1_PDT001138344.1_genomic,358
GCA_009636205.1_PDT000606534.1_genomic,39
GCA_009209085.1_PDT000205807.2_genomic,2330
GCA_009624955.1_PDT000607315.1_genomic,28
GCA_009330615.1_PDT000220994.2_genomic,183
GCA_010558265.1_PDT000049700.3_genomic,365
GCA_011669425.1_PDT000678157.1_genomic,239
GCA_009633355.1_PDT000537109.1_genomic,1995
GCA_009045365.1_PDT000167823.2_genomic,873
GCA_005515455.1_PDT000496996.1_genomic,11
GCA_007886065.1_PDT000553407.1_genomic,2711
GCA_017808735.1_PDT001000489.1_genomic,11
GCA_039708935.1_PDT002170810.1_genomic,515
GCA_009216355.1_PDT000206979.2_genomic,2
GCA_018772865.1_PDT001063111.1_genomic,94
GCA_016266245.1_PDT000495482.1_genomic,814
GCA_011247635.1_PDT000671511.1_genomic,309
GCA_007209915.1_PDT000332214.1_genomic,505
GCA_011340515.1_PDT000674530.1_genomic,358
GCA_015099555.1_PDT000855794.1_genomic,166
GCA_011578445.1_PDT000314703.2_genomic,2209
GCA_045085775.1_PDT002167198.1_genomic,5834
GCA_007657585.1_PDT000459899.1_genomic,909
GCA_007866925.1_PDT000550758.1_genomic,166
GCA_015843115.1_PDT000905234.1_genomic,20
GCA_008176405.1_PDT000570357.1_genomic,20
GCA_010753595.1_PDT000188304.2_genomic,174
GCA_016348425.1_PDT000922658.1_genomic,46
GCA_014942145.1_PDT000863547.1_genomic,365
GCA_040419655.1_PDT002234177.1_genomic,404
GCA_005738855.1_PDT000487286.1_genomic,2058
GCA_040503555.1_PDT002239390.1_genomic,516
GCA_021446305.1_PDT001220979.1_genomic,2166
GCA_007250855.1_PDT000339587.1_genomic,36
GCA_009237885.1_PDT000611920.1_genomic,29
GCA_008541475.1_PDT000583993.1_genomic,463
GCA_007074285.1_PDT000247312.2_genomic,118
GCA_009140375.1_PDT000195329.2_genomic,14
GCA_010846645.1_PDT000662225.1_genomic,1848
GCA_011164015.1_PDT000311205.2_genomic,885
GCA_011091625.1_PDT000052974.2_genomic,885
GCA_008376225.1_PDT000582950.1_genomic,1610
GCA_005464435.1_PDT000410835.1_genomic,94
GCA_010177535.1_PDT000280801.2_genomic,350
GCA_011307815.1_PDT000682444.1_genomic,469
GCA_041348935.1_PDT002328460.1_genomic,24
GCA_011156575.2_PDT000311846.3_genomic,174
GCA_015025895.1_PDT000869246.1_genomic,2692
GCA_009153095.1_PDT000180934.2_genomic,4
GCA_007249215.1_PDT000339474.1_genomic,306
GCA_022981735.1_PDT001286748.1_genomic,126
GCA_009229785.1_PDT000611415.1_genomic,31
GCA_010744495.1_PDT000653285.1_genomic,243
GCA_003325195.1_ASM332519v1_genomic,450
GCA_010135005.1_PDT000275266.2_genomic,27
GCA_042207235.1_PDT002381805.1_genomic,425
GCA_008660795.1_PDT000589630.1_genomic,292
GCA_015864065.1_PDT000905910.1_genomic,39
GCA_021766125.1_PDT001235658.1_genomic,1995
GCA_046133325.1_PDT002538565.1_genomic,440
GCA_011221215.1_PDT000674372.1_genomic,306
GCA_019045325.1_PDT001077937.1_genomic,1515
GCA_040972685.1_PDT002278093.1_genomic,22
GCA_018576345.1_PDT001048702.1_genomic,451
GCA_007807195.1_PDT000481603.1_genomic,639
GCA_015039815.1_PDT000858814.1_genomic,2072
GCA_040000825.1_PDT002183273.1_genomic,2328
GCA_007322955.1_PDT000386480.1_genomic,2015
GCA_040456555.1_PDT002238700.1_genomic,1995
GCA_016193845.1_PDT000919345.1_genomic,2045
GCA_007269065.1_PDT000344895.1_genomic,36
GCA_040542295.1_PDT002240931.1_genomic,3095
GCA_007373185.1_PDT000416484.1_genomic,142
GCA_018105695.1_PDT001008858.1_genomic,203
GCA_020182215.1_PDT001129195.1_genomic,1
GCA_007717265.1_PDT000545042.1_genomic,2870
GCA_011748805.1_PDT000713012.1_genomic,1
GCA_011436835.1_PDT000644768.1_genomic,684
GCA_014250135.1_PDT000814590.1_genomic,2119
GCA_015193505.1_PDT000851989.1_genomic,1675
GCA_007872505.1_PDT000551124.1_genomic,95
GCA_007748235.1_PDT000058336.2_genomic,51
GCA_017199085.1_PDT000942891.1_genomic,1602
GCA_005566035.1_PDT000416615.1_genomic,95
GCA_013518215.1_PDT000784400.1_genomic,433
GCA_021504915.1_PDT001225003.1_genomic,885
GCA_009175145.1_PDT000609554.1_genomic,1974
GCA_018034505.1_PDT000900754.1_genomic,474
GCA_042838565.1_PDT002088289.1_genomic,699
GCA_007494265.1_PDT000310305.2_genomic,1547
GCA_041007235.1_PDT002278978.1_genomic,2129
GCA_014097555.1_PDT000803646.1_genomic,48
GCA_000985395.1_PA058_genomic,129
GCA_005636395.1_PDT000410224.1_genomic,1891
GCA_013532555.1_PDT000781618.1_genomic,145
GCA_016348305.1_PDT000922666.1_genomic,1567
GCA_019859845.1_PDT001121237.1_genomic,101
GCA_016610605.1_PDT000674277.1_genomic,1628
GCA_019658475.1_PDT001110288.1_genomic,94
GCA_010623445.1_PDT000227755.2_genomic,1675
GCA_041370065.1_ASM4137006v1_genomic,82
GCA_021716055.1_PDT001232646.1_genomic,451
GCA_013565815.1_PDT000781423.1_genomic,343
GCA_014617035.1_PDT000837635.1_genomic,2711
GCA_006343145.1_PDT000518530.1_genomic,239
GCA_018722865.1_PDT001058649.1_genomic,307
GCA_009402405.1_PDT000230162.2_genomic,2870
GCA_009347975.1_PDT000616719.1_genomic,1815
GCA_016371875.1_PDT000268883.2_genomic,11
GCA_027148305.1_PDT001538944.1_genomic,155
GCA_019875745.1_PDT001122884.1_genomic,433
GCA_013630165.1_PDT000773783.1_genomic,2129
GCA_041134265.1_ASM4113426v1_genomic,451
GCF_033986475.1_ASM3398647v1_genomic,548
GCA_010746995.1_PDT000653182.1_genomic,638
GCA_010141445.1_PDT000275959.2_genomic,1973
GCF_045504845.1_ASM4550484v1_genomic,92
GCA_011337425.1_PDT000672577.1_genomic,32
GCA_010422705.1_PDT000040849.2_genomic,505
GCA_015518825.1_PDT000891064.1_genomic,2606
GCA_044396645.1_PDT002303426.1_genomic,183
GCA_016151935.1_PDT000917367.1_genomic,174
GCA_032577295.1_PDT001811562.1_genomic,1549
GCA_009350535.1_PDT000616922.1_genomic,451
GCA_010583185.1_PDT000282149.2_genomic,949
GCA_011528245.1_PDT000296898.2_genomic,447
GCA_013251885.1_ASM1325188v1_genomic,1925
GCA_044397965.1_PDT002303361.1_genomic,82
GCA_006986625.1_PDT000345232.1_genomic,582
GCA_011347805.1_PDT000678837.1_genomic,10
GCA_009183205.1_PDT000609731.1_genomic,150
GCA_010657265.1_PDT000265429.2_genomic,2379
GCA_017010595.1_PDT000964995.1_genomic,307
GCA_015870975.1_PDT000905996.1_genomic,464
GCA_014805945.1_PDT000850844.1_genomic,2330
GCA_015529755.1_PDT000891454.1_genomic,2209
GCA_010600985.1_PDT000230575.2_genomic,435
GCA_039540615.1_PDT002156290.1_genomic,1848
GCA_019291945.1_PDT001092545.1_genomic,132
GCA_010723525.1_PDT000055634.2_genomic,1583
GCA_003870495.1_PDT000111538.2_genomic,241
GCA_022893355.1_PDT001279881.1_genomic,457
GCA_004226435.1_PDT000298402.2_genomic,423
GCA_018007875.1_PDT001006655.1_genomic,71
GCA_016314655.1_PDT000368561.1_genomic,14
GCA_014639955.1_PDT000838994.1_genomic,350
GCA_018179455.1_PDT001014482.1_genomic,617
GCA_011082325.1_PDT000031745.3_genomic,297
GCA_022891575.1_PDT001279968.1_genomic,150
GCA_000748565.2_ASM74856v2_genomic,909
GCA_014989705.1_PDT000864090.1_genomic,36
GCA_005507155.1_PDT000487429.1_genomic,1959
GCA_014544925.1_PDT000835011.1_genomic,64
GCA_009062965.1_PDT000183672.2_genomic,183
GCA_016098965.1_PDT000913934.1_genomic,523
GCA_011257535.1_PDT000635647.1_genomic,582
GCA_019043365.1_PDT001078145.1_genomic,2390
GCA_014262845.1_PDT000817005.1_genomic,83
GCA_007692085.1_PDT000539802.1_genomic,1370
GCA_014784615.1_PDT000849441.1_genomic,5
GCA_017138755.1_PDT000947834.1_genomic,64
GCA_001114385.1_10607_2_18_genomic,1
GCA_008168305.1_PDT000569968.1_genomic,873
GCA_015915215.1_PDT000898369.1_genomic,27
GCA_050411675.1_ASM5041167v1_genomic,474
GCA_011000035.1_PDT000687712.1_genomic,2501
GCA_007598415.1_PDT000472858.1_genomic,474
GCA_018536585.1_PDT001048227.1_genomic,2026
GCA_016695115.1_PDT000937356.1_genomic,64
GCA_007500465.1_PDT000339662.1_genomic,82
GCA_011553835.1_PDT000564707.1_genomic,451
GCA_014323425.1_PDT000814654.1_genomic,2072
GCA_003764965.1_PDT000400698.1_genomic,85
GCA_014537525.1_PDT000836055.1_genomic,185
GCA_007553095.1_PDT000277583.2_genomic,112
GCA_019543415.1_PDT001102256.1_genomic,1954
GCA_014291315.1_PDT000820018.1_genomic,239
GCA_008676375.1_PDT000098508.2_genomic,10
GCA_016637765.1_PDT000932261.1_genomic,2
GCA_045492375.1_PDT002495585.1_genomic,446
GCA_041151485.1_ASM4115148v1_genomic,1959
GCA_009535615.1_PDT000265881.2_genomic,2269
GCA_040826755.1_PDT002263317.1_genomic,1593
GCA_014351815.1_PDT000826927.1_genomic,2269
GCA_011403715.1_PDT000646029.1_genomic,112
GCA_015081555.1_PDT000856747.1_genomic,2058
GCA_009345275.1_PDT000616194.1_genomic,2501
GCA_018524635.1_PDT001042771.1_genomic,20
GCA_010792215.1_PDT000651296.1_genomic,2209
GCA_019653435.1_PDT001110056.1_genomic,166
GCA_014601275.1_PDT000836858.1_genomic,80
GCA_011673425.1_PDT000691114.1_genomic,2269
GCA_007599225.1_PDT000471240.1_genomic,174
GCA_010464745.1_PDT000644465.1_genomic,1515
GCA_008519765.1_PDT000126344.2_genomic,112
GCA_043021785.1_PDT002412362.1_genomic,48
GCA_040934825.1_PDT002274590.1_genomic,83
GCA_007660545.1_PDT000465513.1_genomic,2063
GCA_023089885.1_PDT001292046.1_genomic,359
GCA_009601785.1_PDT000271514.2_genomic,2553
GCA_007442565.1_PDT000479676.1_genomic,578
GCA_022695255.1_PDT001275355.1_genomic,243
GCA_020450605.1_PDT001149594.1_genomic,464
GCA_010667085.1_PDT000053405.2_genomic,2197
GCA_014629715.1_PDT000838657.1_genomic,2328
GCA_015932565.1_PDT000897360.1_genomic,45
GCA_021362535.1_PDT001215862.1_genomic,239
GCA_040334895.1_PDT002228769.1_genomic,873
GCA_023561235.1_PDT001315600.1_genomic,2166
GCA_002062335.1_ASM206233v1_genomic,308
GCA_009078935.1_PDT000185756.2_genomic,32
GCA_008598045.1_PDT000587817.1_genomic,11
GCA_041720005.1_PDT002346141.1_genomic,425
GCA_007757805.1_PDT000101335.4_genomic,27
GCA_014958885.1_PDT000862912.1_genomic,95
GCA_010676405.1_PDT000058480.2_genomic,1543
GCA_007812555.1_PDT000542821.1_genomic,2125
GCA_002899175.1_ASM289917v1_genomic,308
GCA_022891255.1_PDT001279985.1_genomic,457
GCA_011659455.1_PDT000625149.1_genomic,350
GCA_010547395.1_PDT000137980.2_genomic,343
GCA_022695175.1_PDT001275362.1_genomic,411
GCA_023491585.1_PDT001310219.1_genomic,94
GCA_019776345.1_PDT001117079.1_genomic,2076
GCA_007599155.1_PDT000472569.1_genomic,1815
GCA_010439175.1_PDT000027711.3_genomic,588
GCA_022893775.1_PDT001279854.1_genomic,29
GCA_010638925.1_PDT000003439.3_genomic,241
GCA_007840955.1_PDT000270899.2_genomic,14
GCA_017127035.1_PDT000949325.1_genomic,297
GCA_011257495.1_PDT000635978.1_genomic,286
GCA_008777715.1_PDT000594412.1_genomic,32
GCA_014600935.1_PDT000836874.1_genomic,4
GCA_006178895.1_PDT000266870.2_genomic,473
GCA_013221365.1_ASM1322136v1_genomic,3233
GCA_013707845.1_PDT000796118.1_genomic,13
GCA_008554755.1_PDT000584271.1_genomic,183
GCA_015244235.1_PDT000877983.1_genomic,329
GCA_020033635.1_PDT001131692.1_genomic,145
GCA_008851905.1_PDT000122346.2_genomic,306
GCA_018955035.1_PDT001071599.1_genomic,2390
GCA_019475525.1_PDT001104154.1_genomic,2
GCA_019692795.1_PDT001111135.1_genomic,1674
GCA_007657235.1_PDT000458948.1_genomic,83
GCA_023282065.1_PDT001302692.1_genomic,1298
GCA_041578445.1_PDT002344859.1_genomic,435
GCA_011272725.1_PDT000671729.1_genomic,85
GCA_009599095.1_PDT000622980.1_genomic,443
GCA_011244615.1_PDT000679051.1_genomic,306
GCA_005415685.1_PDT000387885.1_genomic,23
GCA_010676525.1_PDT000057391.2_genomic,129
GCA_010778035.1_PDT000277335.3_genomic,28
GCA_022612755.1_PDT001269443.1_genomic,1659
GCF_003068105.1_ASM306810v1_genomic,63
GCA_013451515.1_PDT000790191.2_genomic,578
GCA_016736115.1_PDT000931402.1_genomic,99
GCA_015129915.1_PDT000871830.1_genomic,2119
GCA_014561635.1_PDT000730792.1_genomic,2125
GCA_011297815.1_PDT000677129.1_genomic,1567
GCA_042823855.1_PDT002088393.1_genomic,1583
GCA_012158825.1_PDT000720117.1_genomic,309
GCA_039899125.1_PDT002179896.1_genomic,101
GCA_013583755.1_PDT000788380.2_genomic,1602
GCA_018034605.1_PDT000900749.1_genomic,474
GCA_010811965.1_PDT000655576.1_genomic,195
GCA_008196025.1_PDT000574461.1_genomic,80
GCA_018313975.1_PDT001022112.1_genomic,243
GCA_009513255.1_PDT000247962.2_genomic,464
GCA_006975105.1_PDT000327458.1_genomic,20
GCF_045569735.1_ASM4556973v1_genomic,92
GCA_006674305.1_PDT000366942.1_genomic,2119
GCF_001478385.1_Salmonella_enterica_CVM_N38891-SQ_v1.0_genomic,869
GCA_019326945.1_PDT001095292.1_genomic,241
GCA_006849885.1_PDT000039298.2_genomic,118
GCA_041367465.1_ASM4136746v1_genomic,1499
GCA_043020135.1_PDT002412566.1_genomic,451
GCA_011548995.1_PDT000563054.1_genomic,1959
GCA_019933755.1_PDT001127488.1_genomic,142
GCA_020974845.1_PDT001183179.1_genomic,23
GCA_017275515.1_PDT000842397.1_genomic,414
GCA_040047125.1_PDT002186497.1_genomic,18
GCA_020609315.1_PDT001161017.1_genomic,909
GCA_020752455.1_PDT001168162.1_genomic,195
GCA_013564755.1_PDT000787966.1_genomic,2072
GCA_007701365.1_PDT000545809.1_genomic,302
GCA_039783155.1_PDT002174130.1_genomic,101
GCA_017090485.1_PDT000950228.1_genomic,142
GCA_019516395.1_ASM1951639v1_genomic,414
GCA_016423845.1_ASM1642384v1_genomic,358
GCA_007557275.1_ASM755727v1_genomic,343
GCA_011089325.1_PDT000003163.3_genomic,197
GCA_007482965.1_PDT000288043.2_genomic,127
GCA_040729905.1_PDT002254444.1_genomic,243
GCA_000749255.1_CFSAN000192_01.0_genomic,203
GCA_007453065.1_PDT000539024.1_genomic,132
GCA_008312275.1_PDT000578646.1_genomic,29
GCA_014246375.1_PDT000814949.1_genomic,440
GCA_007633275.1_PDT000284139.2_genomic,1549
GCA_008432745.1_PDT000211238.2_genomic,150
GCA_007522125.1_PDT000473647.1_genomic,359
GCA_041719045.1_PDT002346307.1_genomic,49
GCA_041312385.1_PDT002324542.1_genomic,432
GCA_011527785.1_PDT000636046.1_genomic,2501
GCA_010688005.1_PDT000059790.2_genomic,1995
GCA_021290905.1_PDT001197100.1_genomic,371
GCA_022922895.1_PDT001278334.1_genomic,180
GCA_019000385.1_PDT001074423.1_genomic,405
GCA_001952485.1_ASM195248v1_genomic,15
GCA_016167805.1_PDT000773746.1_genomic,1499
GCA_042247085.1_PDT002378914.1_genomic,51
GCA_018172395.1_PDT001011987.1_genomic,36
GCA_023309425.1_PDT001300042.1_genomic,132
GCA_010415905.1_PDT000293049.2_genomic,17
GCA_009103785.1_PDT000183985.2_genomic,183
GCA_009598935.1_PDT000622972.1_genomic,132
GCA_023643685.1_PDT001321332.1_genomic,2166
GCA_014600315.1_PDT000836904.1_genomic,2390
GCA_023729015.1_PDT001327767.1_genomic,302
GCA_010192565.1_PDT000436952.1_genomic,128
GCA_009441395.1_PDT000620466.1_genomic,329
GCA_011255735.1_PDT000629947.1_genomic,471
GCA_015326145.1_PDT000883976.1_genomic,23
GCA_011294615.1_PDT000705964.1_genomic,949
GCA_008852945.1_PDT000122547.2_genomic,1543
GCA_017956015.1_PDT000326504.1_genomic,48
GCA_001831545.1_ASM183154v1_genomic,1384
GCA_007239115.1_PDT000337437.1_genomic,311
GCA_010770395.1_PDT000220038.2_genomic,443
GCA_042243185.1_PDT002380071.1_genomic,88
GCA_007370825.1_PDT000415321.1_genomic,1602
GCA_010574925.1_PDT000213609.2_genomic,617
GCA_034650675.1_ASM3465067v1_genomic,548
GCA_018535205.1_PDT001048292.1_genomic,343
GCA_008898945.1_PDT000601189.1_genomic,2209
GCA_032936295.1_PDT001950152.1_genomic,1547
GCA_016155075.1_PDT000858747.1_genomic,814
GCA_009239345.1_PDT000612082.1_genomic,1815
GCA_017108005.1_PDT000973662.1_genomic,350
GCA_015228175.1_PDT000878441.1_genomic,142
GCA_005411255.1_PDT000069110.2_genomic,1384
GCA_007402745.1_PDT000452441.1_genomic,1815
GCA_018968625.1_PDT001073989.1_genomic,343
GCA_040736195.1_PDT002255455.1_genomic,16
GCA_016132645.1_PDT000918508.1_genomic,2197
GCA_016247235.1_PDT000920294.1_genomic,27
GCA_009370475.1_PDT000617757.1_genomic,2132
GCA_917054115.1_FD01543234_genomic,28
GCA_010300785.1_PDT000606355.1_genomic,145
GCF_026460675.1_ASM2646067v1_genomic,185
GCA_047782845.1_ASM4778284v1_genomic,216
GCA_019224985.1_PDT001089770.1_genomic,2132
GCF_001832465.1_ASM183246v1_genomic,1384
GCA_020653795.1_PDT001162479.1_genomic,1384
GCA_006863545.1_PDT000003736.3_genomic,432
GCA_007511265.1_PDT000458836.1_genomic,1499
GCA_013219165.1_ASM1321916v1_genomic,523
GCA_040624925.1_PDT002246429.1_genomic,11
GCA_002060365.1_ASM206036v1_genomic,638
GCA_003549775.1_ASM354977v1_genomic,71
GCA_017583705.1_PDT000990500.1_genomic,45
GCA_010412735.1_PDT000277235.3_genomic,39
GCA_010775495.1_PDT000263636.2_genomic,129
GCA_022896135.1_PDT001279742.1_genomic,51
GCA_018260035.1_PDT001018195.1_genomic,26
GCA_024152515.1_ASM2415251v1_genomic,413
GCA_007909145.1_PDT000464892.1_genomic,20
GCA_008917745.1_PDT000152819.2_genomic,65
GCA_013556375.1_PDT000794716.1_genomic,88
GCF_028492525.1_ASM2849252v1_genomic,446
GCA_001126385.1_10349_1_6_genomic,2
GCA_014151995.1_PDT000806624.1_genomic,359
GCA_008171045.1_PDT000569986.1_genomic,2053
GCA_010380705.1_PDT000232280.2_genomic,329
GCA_020142365.1_PDT001137318.1_genomic,682
GCA_013571395.1_PDT000781084.1_genomic,435
GCA_018718855.1_PDT001058339.1_genomic,2072
GCA_032937235.1_PDT001950104.1_genomic,5834
GCA_014208415.1_PDT000810046.1_genomic,1974
GCA_013769445.1_PDT000755778.1_genomic,450
GCA_010634045.1_PDT000036711.2_genomic,463
GCA_008737175.1_PDT000098955.2_genomic,543
GCA_041130905.1_ASM4113090v1_genomic,155
GCA_010233965.1_PDT000445904.1_genomic,313
GCA_016402125.1_PDT000922940.1_genomic,20
GCA_015482685.1_PDT000889587.1_genomic,816
GCA_009103585.1_PDT000192040.2_genomic,14
GCA_007496105.1_PDT000313428.2_genomic,2125
GCA_022910315.1_PDT001279119.1_genomic,411
GCA_008356865.1_PDT000581216.1_genomic,24
GCA_010665885.1_PDT000042843.4_genomic,43
GCA_010454455.1_PDT000173635.2_genomic,435
GCA_019221945.1_PDT001089970.1_genomic,446
GCA_011728335.1_PDT000711278.1_genomic,1
GCA_009999345.1_PDT000098634.2_genomic,22
GCA_012244565.1_PDT000720868.1_genomic,18
GCA_010511955.1_PDT000277255.3_genomic,39
GCA_014993445.1_PDT000862767.1_genomic,2063
GCA_023394555.1_PDT001175342.1_genomic,40
GCA_006607535.1_PDT000356513.1_genomic,404
GCA_008118885.1_PDT000038198.3_genomic,404
GCA_006695945.1_PDT000176807.2_genomic,27
GCA_007498645.1_PDT000328345.1_genomic,135
GCF_048452385.1_ASM4845238v1_genomic,1891
GCA_010958735.1_PDT000626633.1_genomic,2390
GCA_006377715.2_ASM637771v2_genomic,72
GCA_015922905.1_PDT000897802.1_genomic,118
GCA_008589265.1_PDT000587313.1_genomic,5834
GCA_021867915.1_PDT001236709.1_genomic,1659
GCA_042419755.1_PDT002395858.1_genomic,23
GCA_018622935.1_PDT001057069.1_genomic,145
GCA_007334195.1_PDT000394177.1_genomic,1995
GCA_011211385.1_PDT000664467.1_genomic,356
GCA_013161865.1_PDT000744190.1_genomic,411
GCA_007378725.1_PDT000417986.1_genomic,2692
GCA_006782055.1_PDT000358625.1_genomic,413
GCA_016965835.1_PDT000970275.1_genomic,1370
GCA_008592585.1_PDT000587503.1_genomic,80
GCA_014604635.1_PDT000836623.1_genomic,2166
GCA_020593355.1_PDT001159726.1_genomic,754
GCA_034651115.1_ASM3465111v1_genomic,548
GCA_018034685.1_PDT000900747.1_genomic,474
GCA_017809135.1_PDT001000129.1_genomic,1848
GCA_014167175.1_PDT000807528.1_genomic,359
GCA_041123065.1_ASM4112306v1_genomic,365
GCA_011250355.1_PDT000682016.1_genomic,329
GCA_018314735.1_PDT001022078.1_genomic,241
GCA_010264715.1_PDT000486994.1_genomic,699
GCA_023532415.1_PDT001314155.1_genomic,72
GCA_010970695.1_PDT000072513.2_genomic,343
GCA_016351545.1_PDT000922490.1_genomic,80
GCA_009163445.1_PDT000195084.2_genomic,129
GCA_016098575.1_PDT000913973.1_genomic,523
GCA_009357165.1_PDT000617397.1_genomic,463
GCA_022957675.1_PDT001275743.1_genomic,873
GCA_044451005.1_PDT002452012.1_genomic,679
GCA_011159955.1_PDT000314592.2_genomic,2209
GCA_006825245.1_PDT000350168.1_genomic,239
GCA_011418955.1_PDT000296076.2_genomic,617
GCA_041406885.1_PDT002332054.1_genomic,319
GCA_020280005.1_PDT000783936.1_genomic,3095
GCA_017343455.1_PDT000983033.1_genomic,4
GCA_011238935.1_PDT000678586.1_genomic,654
GCA_007600915.1_PDT000473461.1_genomic,1815
GCA_016128825.1_PDT000918975.1_genomic,112
GCA_010726095.1_PDT000058696.2_genomic,515
GCA_011563325.1_PDT000297376.2_genomic,313
GCA_039883015.1_PDT002179236.1_genomic,1848
GCA_019154185.1_PDT001083353.1_genomic,1515
GCA_007216115.1_PDT000333505.1_genomic,46
GCA_017333945.1_PDT000983690.1_genomic,592
GCA_016726025.1_PDT000938351.1_genomic,2125
GCA_006846425.1_PDT000037226.2_genomic,185
GCA_020506045.1_PDT001151088.1_genomic,2129
GCA_011978465.1_PDT000718419.1_genomic,99
GCA_040316735.1_PDT002227079.1_genomic,33
GCA_040149145.1_PDT002201591.1_genomic,2606
GCA_007670145.1_PDT000472864.1_genomic,516
GCA_006892305.1_PDT000105442.2_genomic,578
GCA_019934195.1_PDT001127453.1_genomic,1891
GCA_014680305.1_PDT000841537.1_genomic,448
GCA_019355845.1_PDT001096486.1_genomic,48
GCA_011692075.1_PDT000691288.1_genomic,2015
GCA_013218605.1_ASM1321860v1_genomic,523
GCA_007628515.1_PDT000086650.3_genomic,155
GCA_010928775.1_PDT000313516.2_genomic,2063
GCA_022892335.1_PDT001279927.1_genomic,51
GCA_011748565.1_PDT000711303.1_genomic,578
GCF_027397795.1_ASM2739779v1_genomic,92
GCA_016372265.1_PDT000167892.2_genomic,11
GCA_007598955.1_PDT000471338.1_genomic,909
GCA_009185245.1_PDT000610002.1_genomic,2041
GCA_016947915.1_PDT000971832.1_genomic,1370
GCA_010567815.1_PDT000086378.2_genomic,2119
GCA_009281325.1_PDT000212178.2_genomic,457
GCA_010817825.1_PDT000647055.1_genomic,1541
GCA_007548955.1_PDT000060241.2_genomic,279
GCA_026091835.1_PDT001481526.1_genomic,524
GCA_022373475.1_PDT001252607.1_genomic,2197
GCA_017658475.1_PDT000993031.1_genomic,213
GCA_023793195.1_PDT001326783.1_genomic,50
GCA_917113285.1_FD01848851_genomic,2015
GCA_007425245.1_PDT000464979.1_genomic,588
GCA_021764665.1_PDT001235209.1_genomic,99
GCA_007516765.1_PDT000466371.1_genomic,473
GCA_011542175.1_PDT000299366.2_genomic,1925
GCA_040893945.1_PDT002266022.1_genomic,1675
GCA_014950145.2_PDT000863458.2_genomic,99
GCA_007812515.1_PDT000549266.1_genomic,2053
GCA_044642735.1_PDT002433724.1_genomic,43
GCA_010645345.1_PDT000059569.2_genomic,1543
GCA_043026465.1_PDT002412152.1_genomic,457
GCA_007754915.1_PDT000067342.2_genomic,869
GCA_018035205.1_PDT000900730.1_genomic,474
GCA_010833845.1_PDT000642979.1_genomic,27
GCA_014962635.1_PDT000864683.1_genomic,448
GCA_002034095.1_ASM203409v1_genomic,82
GCA_008069055.1_PDT000056067.2_genomic,885
GCA_007284385.1_PDT000350694.1_genomic,185
GCA_007625555.1_PDT000545187.1_genomic,18
GCA_003754405.1_PDT000399422.1_genomic,29
GCA_010473865.1_PDT000263315.2_genomic,33
GCA_010644965.1_PDT000059606.2_genomic,2009
GCA_023495935.1_PDT001310501.1_genomic,239
GCA_007637775.1_PDT000298490.2_genomic,949
GCA_010637525.1_PDT000040352.2_genomic,127
GCA_009300975.1_PDT000214732.2_genomic,28
GCA_007751575.1_PDT000059188.2_genomic,638
GCA_010006895.1_PDT000562880.1_genomic,814
GCA_008442565.1_PDT000319730.1_genomic,412
GCA_016589915.1_PDT000929799.1_genomic,213
GCA_011221255.1_PDT000674473.1_genomic,18
GCA_007501605.1_PDT000344033.1_genomic,679
GCA_008829325.1_PDT000121054.2_genomic,72
GCA_011644095.1_PDT000688249.1_genomic,463
GCA_011136475.1_PDT000257043.2_genomic,949
GCA_023121995.1_PDT001294195.1_genomic,1959
GCA_018810205.1_PDT001049548.1_genomic,1612
GCA_013162465.1_PDT000743803.1_genomic,377
GCA_009640575.1_PDT000607121.1_genomic,128
GCA_015877405.1_PDT000901087.1_genomic,2870
GCA_010781955.1_PDT000277342.3_genomic,28
GCA_009529495.1_PDT000238377.2_genomic,212
GCA_017875075.1_PDT000998453.1_genomic,377
GCA_021074825.1_PDT001197435.1_genomic,16
GCA_020320635.1_PDT001145129.1_genomic,2606
GCA_008438925.1_PDT000265687.3_genomic,43
GCA_023552835.1_PDT001315091.1_genomic,592
GCA_917069495.1_FD01846065_genomic,313
GCA_007578065.1_PDT000315116.2_genomic,2209
GCA_014097455.1_PDT000803664.1_genomic,356
GCA_010728465.1_PDT000226938.2_genomic,93
GCA_014365715.1_PDT000810230.1_genomic,592
GCA_007748435.1_PDT000043187.5_genomic,443
GCA_010476265.1_PDT000643769.1_genomic,440
GCA_025086045.1_PDT000451439.1_genomic,43
GCA_049185745.1_PDT002690161.1_genomic,31
GCA_020921935.1_PDT001177386.1_genomic,2072
GCA_014603995.1_PDT000836730.1_genomic,95
GCA_006970845.1_PDT000212628.2_genomic,226
GCA_014246555.1_PDT000814986.1_genomic,1659
GCA_011716515.1_PDT000710310.1_genomic,85
GCA_040019095.1_PDT002184687.1_genomic,23
GCA_014166295.1_PDT000807600.1_genomic,118
GCA_008662615.1_PDT000589249.1_genomic,1
GCA_017221975.1_PDT000940940.1_genomic,94
GCA_005452145.1_PDT000391094.1_genomic,443
GCA_009348735.1_PDT000616766.1_genomic,20
GCA_013276185.1_ASM1327618v1_genomic,180
GCA_008778755.1_PDT000594501.1_genomic,505
GCA_011096665.1_PDT000053831.2_genomic,682
GCA_020415765.1_PDT001147597.1_genomic,226
GCA_021263165.1_PDT001209354.1_genomic,448
